Order Id,Order Date,Delivery Date,Customer Id,Product Id,Supplier Id,Price
59e082e3-a158-4d01-a368-c8c7d262c123,4/20/2025,4/23/2025,B07123,P00292,S0026,154.89
724b4aec-aeb7-4ba4-a1ac-402757b6dcd7,4/30/2025,5/6/2025,B08605,P00080,S0057,76.65
8e613937-9df8-4881-92e1-2b88a9c66ff0,4/29/2025,5/8/2025,B07582,P00240,S0045,302.33
5f858e06-3489-4eb5-804e-6b0f13851656,4/19/2025,4/23/2025,B08198,P00282,S0057,138.39
088c14ea-84bc-4256-8b55-1c99041fe3b9,5/2/2025,5/10/2025,B00487,P00398,S0185,44.17
7b2e151a-8278-42a6-baad-78fbae91e8dd,5/1/2025,5/5/2025,B06357,P00089,S0097,110.08
21c6d6f7-12a1-4f2f-8ebb-7d5f2f22893c,5/14/2025,5/18/2025,B03309,P00455,S0167,45.86
cee42c6b-db1d-4b08-af13-7f1acfe4c0fb,4/17/2025,4/20/2025,B03339,P00391,S0167,77.57
901464c2-4b69-4019-9403-1233a3744f5e,4/27/2025,5/6/2025,B02598,P00127,S0092,33.22
9304107f-3e05-46c7-9f47-c26f65bf964c,4/20/2025,4/27/2025,B03697,P00070,S0034,35.48
80bc29a5-fd31-4d1c-b94f-9a80f0cd2f8c,4/29/2025,5/1/2025,B09937,P00045,S0166,32.66
8b6d4902-6513-4b33-bbd7-7b4d2d0a1470,4/25/2025,5/3/2025,B02321,P00103,S0193,138.48
19690814-3387-4610-a646-def2f727a94e,4/23/2025,4/27/2025,B09550,P00277,S0181,33.65
ef547a29-34e9-4170-8f85-7ac119a5082c,4/29/2025,5/4/2025,B04205,P00314,S0184,39.53
0ff7d0be-b9a9-443a-903d-e7438674022e,5/7/2025,5/13/2025,B07389,P00064,S0148,259.06
ec8e8c1b-6280-4e14-a94f-6831a66ac102,4/8/2025,4/16/2025,B01521,P00053,S0079,73.28
12a85eaf-f2f2-49cc-bd8a-5212d5958ff8,4/24/2025,4/27/2025,B01454,P00467,S0021,62.78
c95a05ff-76c5-41fe-8101-6135df815f4a,4/14/2025,4/21/2025,B03191,P00129,S0136,78.52
a4904c96-38aa-4854-b42e-593f14e99272,4/2/2025,4/6/2025,B05014,P00328,S0193,42.29
7db333aa-cf04-4c14-8954-905539ff4b1e,5/4/2025,5/6/2025,B04507,P00327,S0125,101.68
300ce0bd-76f5-460d-88dd-908021ab8fe9,4/15/2025,4/21/2025,B05920,P00231,S0122,28.76
d4c87586-4aad-4314-a6ad-451fcf487fe1,5/8/2025,5/16/2025,B00385,P00281,S0128,130.56
1fa3dc2d-919c-4e04-8395-03ccb9d5a6e0,5/20/2025,5/27/2025,B06997,P00146,S0152,70.15
77b4fcbe-f320-443a-8c0b-2fbe401a9235,5/20/2025,5/22/2025,B01711,P00121,S0173,48.21
cdfd5a25-04e2-4cab-814a-ea9af87a7184,5/13/2025,5/19/2025,B06256,P00399,S0106,67.82
b7a4050b-121f-4f35-bca1-2e209f4823af,5/4/2025,5/12/2025,B00502,P00335,S0181,194.08
cf2dbe73-94c7-46ca-8976-fc8677ffada3,5/8/2025,5/16/2025,B03714,P00198,S0114,56.85
051739ab-5f10-4042-9c2d-ecfaeec50d17,4/13/2025,4/21/2025,B06493,P00499,S0083,414.81
f87f11b2-ff29-47f4-996e-409e8a53e21c,5/12/2025,5/14/2025,B00569,P00497,S0162,4.65
d213dd27-2c0c-4440-832f-dece5f73e8fc,4/10/2025,4/19/2025,B01888,P00105,S0054,211.18
2228f044-f5f7-4d8d-a5a8-7c811745a05d,5/14/2025,5/23/2025,B09077,P00220,S0027,38.14
938e94dc-5cda-4bf5-90cf-acc0f8f0efe5,5/18/2025,5/21/2025,B01442,P00364,S0009,189.7
41379879-3aef-46bb-a1e4-9f459b32ab1e,4/15/2025,4/17/2025,B05560,P00437,S0161,254.14
69fa5182-3d40-4b46-9f4b-cbf35b86fd69,5/2/2025,5/9/2025,B03548,P00033,S0053,44.58
c66fdea5-3e62-4039-8307-6794365fb9e0,4/8/2025,4/17/2025,B06055,P00353,S0043,47.6
98218b44-6656-4fe6-a2c1-a3d43835c82c,5/21/2025,5/29/2025,B03869,P00279,S0131,223.27
44cc4113-3a0a-4572-85f1-c14b7ad0636f,4/6/2025,4/8/2025,B05037,P00343,S0073,54.94
830760c8-335e-41b9-9941-850619ac922d,4/3/2025,4/5/2025,B02898,P00091,S0051,71.14
a4b5e47b-a15f-45c9-a6b6-8f12ed68b0ab,5/9/2025,5/15/2025,B03185,P00384,S0077,323.89
6cc0f139-6e6d-4cdb-b431-f374d58578ed,4/30/2025,5/4/2025,B09732,P00478,S0093,66.98
1fe4402e-2545-412e-8c4b-3b31b9fcf61f,4/11/2025,4/14/2025,B01018,P00251,S0130,487.27
b6f9ba6d-f801-455b-a903-a5abd3fe4c13,4/28/2025,5/5/2025,B02985,P00464,S0076,38.36
de39989c-15a0-43e2-992a-9c844c0f7cb3,5/1/2025,5/3/2025,B05780,P00150,S0038,147.78
5304ed46-6490-4ad4-9c3e-8840b0e9b6eb,4/10/2025,4/14/2025,B00730,P00024,S0148,414.18
4a89fe78-ab81-48f5-a765-b60ec4712e9b,4/21/2025,4/24/2025,B05988,P00305,S0148,135.14
e320f4d7-0c52-421a-8339-c9261436cace,5/10/2025,5/12/2025,B04622,P00061,S0074,161.77
8a04f6eb-84ea-443f-a97d-eb2a8fccf01a,4/6/2025,4/13/2025,B08131,P00378,S0019,146.66
1daf9d12-f741-4c80-bb25-957df5594b95,5/12/2025,5/15/2025,B06685,P00168,S0177,102.75
46d59b00-6590-49c3-bae6-1ff56508554b,5/14/2025,5/21/2025,B01540,P00154,S0090,31.27
f5f1ad7e-6a43-4d13-a708-a25f26b63056,4/8/2025,4/12/2025,B00948,P00471,S0065,181.39
b620219b-5f40-406e-9073-a2c65dcbb15b,4/24/2025,4/28/2025,B02053,P00431,S0094,62.98
295a308c-1655-44b4-a790-790774f816e4,4/15/2025,4/20/2025,B00694,P00039,S0041,2115.79
8cd57a5c-96cb-45c2-9369-d1a3a238253e,5/21/2025,5/25/2025,B07981,P00451,S0057,52.22
21a55e62-3c7a-48d9-9d5b-0b94c4a11e9a,4/18/2025,4/23/2025,B03471,P00308,S0025,71.27
363ddd9a-59f2-4335-b084-f96eafc35bd2,4/15/2025,4/25/2025,B01337,P00220,S0076,216.87
190c3a25-97d2-4322-8c2d-61f835080399,4/23/2025,5/3/2025,B04331,P00228,S0200,192.47
af1118da-19d4-4d1e-abc4-432fffe32083,5/5/2025,5/8/2025,B06522,P00193,S0098,554.96
f617b3da-5dac-4df0-8763-e396ab1bfd8e,5/5/2025,5/9/2025,B09009,P00386,S0184,214.13
ef1bfc6c-0b96-480b-ac50-4d65637bf687,5/13/2025,5/23/2025,B08379,P00272,S0093,45.86
72f800c0-979f-4c25-8f53-08ef93768e87,4/23/2025,4/26/2025,B08915,P00134,S0009,254.01
efd31003-740e-408b-8ed1-b9033c0ef86e,4/27/2025,5/7/2025,B00901,P00497,S0197,207.94
c1ccecf0-bac5-44af-a732-beac398d1fbe,5/15/2025,5/21/2025,B02382,P00249,S0182,143.15
a5c86757-cfa3-47f5-b3eb-f46c8bac284f,4/27/2025,5/7/2025,B07449,P00374,S0091,26.24
f3a97395-ecf2-43b8-9899-742bfb55fdc0,5/21/2025,5/30/2025,B07316,P00224,S0120,65.43
411fade4-f54d-4a73-ae9c-9fbfd4548199,5/11/2025,5/20/2025,B00495,P00265,S0040,327.31
c29f6b05-7528-4b31-9142-2a359f824200,4/25/2025,5/3/2025,B07852,P00416,S0047,128.04
c189c6d7-dade-48ef-bff3-002c3efd09c7,4/29/2025,5/7/2025,B00154,P00036,S0035,44
2a3293d7-a3bb-4f7a-9bfb-acf0ca36d46b,4/22/2025,4/26/2025,B07964,P00343,S0099,983.64
b5bf0ef0-8fdd-4349-8df5-4cf4da9db133,4/23/2025,4/30/2025,B09755,P00103,S0046,112.34
786309c7-b820-4364-be86-51f7193810d0,4/5/2025,4/10/2025,B00756,P00026,S0075,141.23
b758fac7-8954-418d-b65d-b3330f8a627e,4/13/2025,4/16/2025,B07866,P00374,S0138,149.02
6125e916-eca2-4341-825e-23f29558497c,4/22/2025,4/29/2025,B05005,P00109,S0152,155.77
e89e234a-dc90-4754-acd1-497e1cf4534b,4/6/2025,4/14/2025,B04748,P00018,S0036,959.96
206c40d9-cd05-4237-beb8-a0eb9f23273f,4/16/2025,4/20/2025,B07692,P00176,S0148,146.3
12fbc7f3-6ef5-4c0c-b640-d69024ff9cdf,4/13/2025,4/23/2025,B05747,P00332,S0130,125.56
5f85c2ce-df60-4598-bce6-812503fc80c4,5/2/2025,5/9/2025,B08396,P00291,S0016,40.1
d57e49d0-9466-4228-96dc-7a1c06ba2360,4/21/2025,4/25/2025,B00611,P00345,S0198,176.97
dd13f213-d179-462c-8cbd-8e9c95116c39,4/23/2025,4/30/2025,B05809,P00193,S0049,117.95
ceb8686f-f74d-479c-a4a6-669e18a50456,5/16/2025,5/19/2025,B07151,P00187,S0178,979.45
69edcc29-602b-4f56-bdc1-2d4e64c05672,5/6/2025,5/15/2025,B06147,P00199,S0027,104.69
a381a560-f7d6-4942-b5b4-b5dbfa31e7f9,5/8/2025,5/17/2025,B07955,P00072,S0015,53.95
2a7b7cc8-cd4f-451e-9ad2-7d1996834590,5/4/2025,5/8/2025,B07546,P00338,S0116,142.92
e8b557e7-5a1b-4d7f-9747-3c4eb1b968e1,4/27/2025,4/29/2025,B04888,P00490,S0114,211.75
e2921b10-f115-4dac-a3f6-4422a162dd5d,4/26/2025,5/5/2025,B00402,P00410,S0007,66.01
bcf74e3d-8c18-48bd-a5ec-69b17c0e2e65,5/4/2025,5/8/2025,B01174,P00385,S0003,188.89
8885705c-d29e-4e1a-a50c-b2a8dd5768ed,5/20/2025,5/29/2025,B07818,P00390,S0077,35.72
2124daed-d489-4d71-b041-99d9041ced5d,4/19/2025,4/28/2025,B09937,P00218,S0166,183.03
023bd5c9-e2b3-401e-a759-77e6f4a37c07,4/19/2025,4/28/2025,B03836,P00187,S0177,66.67
14e3b79b-46b9-4845-875a-a13945acf588,4/7/2025,4/13/2025,B01973,P00125,S0002,217.72
b6692e7c-a324-43dc-9be2-b577d4df5114,5/7/2025,5/14/2025,B09639,P00101,S0022,42.42
24664c00-f4d6-40e5-b16b-ca320d4e14b6,4/20/2025,4/28/2025,B04250,P00196,S0173,32.06
1e51e5f8-66c5-4c5d-910b-e2f7ee8b010a,4/6/2025,4/15/2025,B07426,P00369,S0178,63.1
30ca9121-5a58-4046-bdad-18e8a9821a80,4/22/2025,5/1/2025,B08122,P00152,S0142,62.78
ba1e9dbd-3a80-4f54-8433-56d46d7e8f90,4/30/2025,5/7/2025,B09001,P00222,S0027,157.21
fdb0b8f8-87e0-47a7-9c36-5572a8983d38,4/20/2025,4/25/2025,B07423,P00016,S0128,296.19
4f0da4de-4be9-4e92-a280-e83d328ffb94,5/16/2025,5/18/2025,B01932,P00235,S0116,176.87
1a144499-da54-4233-9d42-038ed573d1a7,4/26/2025,4/30/2025,B04134,P00133,S0164,1172.26
dd75b4c6-cc29-48f0-b0f3-33b6dd0efb3f,5/21/2025,5/30/2025,B07388,P00275,S0200,106.67
49ff7cb1-c103-4e33-8177-457cd6f3d161,5/11/2025,5/19/2025,B09626,P00269,S0055,765.84
cc379005-29ac-4a0e-bcc7-03b84514228b,4/6/2025,4/14/2025,B01847,P00326,S0095,63.49
6655ae42-9ebf-4f80-9868-95ea1c739c2c,4/10/2025,4/20/2025,B03878,P00171,S0015,137.67
43c4c7ec-f3ef-4337-9569-f0c0f6d9511e,5/2/2025,5/4/2025,B00452,P00357,S0086,61.36
27529efc-416d-4f29-8d29-65bea6f39da0,5/3/2025,5/8/2025,B00262,P00023,S0140,181.99
74c220a1-47e3-49b9-9c34-59c732d80f51,5/12/2025,5/14/2025,B07891,P00175,S0108,171.83
8c4c6643-4641-4711-b1a9-586d70b4d9cc,5/18/2025,5/24/2025,B01305,P00176,S0100,456.64
efa824c9-01af-4bf4-858d-d4effe5fde5e,5/6/2025,5/10/2025,B08001,P00463,S0119,96.1
e0b7addb-a1e2-4c18-8749-95afba5a3de2,4/5/2025,4/13/2025,B06726,P00198,S0056,348.89
35cfd770-25c7-4573-9ec6-239e774895b2,5/3/2025,5/8/2025,B00598,P00272,S0122,168.65
69388d55-e089-419c-8f9c-f496e35e4551,5/14/2025,5/22/2025,B01053,P00431,S0014,201.34
fec1ae3d-3479-4836-9efd-a194ca5362e8,4/28/2025,5/3/2025,B09276,P00455,S0179,175.32
ee2463e8-ffeb-4765-9bf8-f931d32069a2,5/17/2025,5/19/2025,B00410,P00406,S0105,1245.09
20ab3b55-c288-4357-bc12-69cbe09a4bcb,4/27/2025,5/3/2025,B04474,P00127,S0068,99.33
58a03dfa-d73a-4fcb-abf2-3052e3b83722,5/12/2025,5/15/2025,B04835,P00031,S0153,65.76
f5b2dea1-54b7-4fdd-94d3-3649c412b4d2,5/1/2025,5/8/2025,B05346,P00026,S0193,33.99
5c12c8cc-0af8-4d87-94c5-ff47f1aacc7d,4/7/2025,4/16/2025,B08654,P00252,S0048,66.63
bd7e0872-bd4a-4cd0-af2b-0cf360fb7fe8,4/18/2025,4/28/2025,B06879,P00012,S0070,19.77
f4d89cfd-ff59-4e2b-b268-49b5a6309512,4/19/2025,4/26/2025,B06732,P00399,S0105,105.31
8f6b730d-f6b8-457e-abb7-455322eea63d,4/14/2025,4/18/2025,B02827,P00432,S0144,63.09
5d4d3b42-d50b-48ce-b9c7-6d226c83ee48,4/26/2025,5/2/2025,B02980,P00444,S0072,169.99
42ca2cc6-d03b-4811-a9ea-a12f4df35c48,5/16/2025,5/25/2025,B00271,P00184,S0122,383.72
7966def6-ddd4-43e6-8879-bf495da4475f,5/15/2025,5/17/2025,B07159,P00269,S0019,64.14
4ded40ac-dacc-42b3-8dfe-4d5a2a5ef6cd,4/11/2025,4/17/2025,B03976,P00291,S0018,85.62
e76c867a-b8be-491d-8dca-7a5eee5c0672,4/3/2025,4/8/2025,B00267,P00193,S0036,176.53
80acf35a-a50b-438e-89e9-cd771b0d8f51,4/6/2025,4/12/2025,B00567,P00195,S0067,196.26
740a32da-9d78-4344-8174-018e8bfe9f83,4/23/2025,5/3/2025,B06952,P00172,S0026,50
c8e1f64b-2ed8-4535-bce2-976c9cbf93b8,4/15/2025,4/21/2025,B02156,P00436,S0073,47
980559ae-a625-4e6a-9499-d3e93a675e0f,4/6/2025,4/8/2025,B00886,P00331,S0171,86.73
6ea7d29b-4245-414c-9976-de35c7b9ccf3,4/8/2025,4/14/2025,B01476,P00135,S0160,165.14
02f51526-667b-4da3-9fe3-d36920f9e743,5/18/2025,5/26/2025,B05169,P00196,S0123,38.01
8147b553-a775-4d07-a06c-9f2dcb3f3aee,4/20/2025,4/30/2025,B09532,P00326,S0151,2345.03
22462efd-e81e-4c38-b244-a3bebc892fca,5/11/2025,5/21/2025,B06801,P00243,S0060,98.34
f8fe1a67-8544-41e9-af06-69d5bfea1e5c,5/9/2025,5/13/2025,B02427,P00455,S0145,141.23
fe87500d-eaef-4db8-94e3-82cc4c4d56e2,5/1/2025,5/9/2025,B00723,P00388,S0093,101.34
0dffbb23-4578-491f-947a-2e2a03710d49,4/11/2025,4/21/2025,B09251,P00369,S0200,37.69
ec4abb9f-8bee-41be-b8e5-3060c06e5229,5/11/2025,5/19/2025,B04771,P00096,S0166,163.12
6c0c5a6f-c2dc-45d6-8bc0-6c7408965338,4/25/2025,5/5/2025,B00015,P00366,S0178,30.4
01206cb2-ff5a-414d-9894-9be8a0ea9cb5,4/29/2025,5/1/2025,B03261,P00090,S0012,137.85
f2162da6-3048-4501-879a-91b23632bbc6,5/19/2025,5/22/2025,B07805,P00152,S0174,210.64
6cae74d9-7e1b-4987-869f-cc70e9a283f1,4/16/2025,4/23/2025,B07793,P00281,S0161,49.42
b3e128d7-04fd-40a7-a2ac-c27cda6a3ef0,4/5/2025,4/14/2025,B01356,P00315,S0097,130.2
9b349d50-775b-4ddd-af6e-b1ab59f3fa0c,5/8/2025,5/13/2025,B07393,P00160,S0138,312.84
c9e3bc38-e130-4b64-bdc8-f05b5f676e10,4/10/2025,4/19/2025,B03216,P00458,S0032,100.35
13e3ab0d-19aa-43ad-8434-008ca01a9065,4/28/2025,5/5/2025,B07616,P00016,S0176,53.58
4181d521-32d6-4c00-94d3-0b66acf6af2b,4/15/2025,4/17/2025,B09764,P00297,S0140,54.52
1b1be8ca-f83d-4ce8-9648-bd08e97c0156,4/21/2025,4/28/2025,B09000,P00234,S0060,68.32
f20dd81f-3d93-4460-8894-cf7b53f7f04a,5/21/2025,5/28/2025,B03072,P00157,S0115,91.7
b01d26d9-c075-4a93-bff0-d6163bd5ceb7,4/5/2025,4/11/2025,B01471,P00264,S0019,27.68
7e22827a-a679-4c1e-939d-df2736b1cdfe,4/4/2025,4/6/2025,B02201,P00391,S0150,50
a4a23f38-d552-441a-841c-0dbb3b704e67,4/16/2025,4/26/2025,B06719,P00203,S0187,223.14
fb398a47-fee8-4d17-8a73-771a21d2d41e,5/7/2025,5/14/2025,B06130,P00300,S0054,53.3
b88e3c71-729f-408e-8c64-021734581f37,4/28/2025,5/2/2025,B08902,P00060,S0007,103.86
8f202abb-91a4-4466-b0a4-ea32fcf4b2bc,4/26/2025,4/30/2025,B08679,P00064,S0114,82.65
97a1a290-e746-4c28-9457-9de60d49ce0d,5/4/2025,5/9/2025,B07500,P00055,S0157,280.65
259bfc9d-57ce-4459-a8cd-5118c07f216e,4/11/2025,4/15/2025,B07197,P00182,S0130,419.37
b1670e51-1229-4e70-b74a-4b907e8257ab,4/19/2025,4/25/2025,B07108,P00237,S0131,64.1
6b0a49ca-4ff5-4e1c-b8ae-72a943be8d8f,5/12/2025,5/20/2025,B07504,P00378,S0091,70.07
a0bd9202-b5c3-4231-a848-b3f97b2f07ee,5/17/2025,5/19/2025,B02348,P00350,S0110,346.38
ffd9f8a3-625c-4729-be4d-0230636d8008,4/5/2025,4/12/2025,B02724,P00276,S0047,212.02
6d540dbb-510c-4357-901a-a8f4acf27de0,5/6/2025,5/11/2025,B04023,P00203,S0037,239.32
63d8b20d-92b4-4327-8e98-03adeb0eb70d,4/4/2025,4/8/2025,B00255,P00342,S0095,55.69
3ef42516-5d86-45b1-968c-0c6c1f897d4f,5/1/2025,5/9/2025,B02424,P00456,S0023,72.05
1b8d2eac-6f9c-4b50-9244-bdecab3b1748,4/21/2025,4/28/2025,B01793,P00010,S0069,65.09
b924265f-8c9d-44f5-b306-32edc1fa216c,4/19/2025,4/29/2025,B01826,P00128,S0178,35.38
efff0b35-6072-441a-8a49-79170c9412cd,4/5/2025,4/11/2025,B02546,P00379,S0173,116.94
8d29b3f3-308f-4303-9a4e-745c515e3498,4/19/2025,4/22/2025,B09294,P00362,S0052,33.22
aa5c9f43-9c9c-419c-9077-8ba869b3fb41,4/25/2025,5/2/2025,B03560,P00225,S0035,53.85
e2b2a693-2967-4d3e-ac11-6203f2ad42e4,4/4/2025,4/14/2025,B09316,P00104,S0193,131.42
413e830e-8da5-49ad-8256-c33b4d2f09f7,5/3/2025,5/5/2025,B09477,P00361,S0081,205.57
b0b67fac-2b65-4b9a-ab0f-e86f55ba84b9,5/19/2025,5/29/2025,B02692,P00398,S0060,56.75
fb44d9d8-e1d2-4fd8-a84c-2ddea9fc6df9,5/13/2025,5/15/2025,B08268,P00246,S0094,93.13
53493db5-61cb-4ab5-96c4-d39763fef978,5/6/2025,5/15/2025,B02844,P00069,S0047,134.28
0f2dd959-1ff6-4760-a650-e7f120d5f75a,5/17/2025,5/19/2025,B07831,P00215,S0041,226.79
067d2ea7-525e-495c-aa87-8f52e6090e01,5/19/2025,5/27/2025,B06643,P00208,S0183,55.92
5e24ccd6-592d-4174-9abb-925ea5aa2e12,5/1/2025,5/9/2025,B06579,P00417,S0096,59.5
ae6e3b47-af22-4bd0-b8c2-e910c8de845e,4/4/2025,4/6/2025,B08464,P00429,S0173,45.5
8ca3b8c7-4eaa-48de-97f6-5cee75c7b07c,5/17/2025,5/21/2025,B03884,P00326,S0198,1.03
ce3c149a-573f-4096-b221-db5b49444b41,4/25/2025,5/1/2025,B07121,P00007,S0027,207.43
4082b265-4032-42b2-9fbf-a92a88d72fe2,4/6/2025,4/13/2025,B06406,P00118,S0170,66.01
de0fc7bd-e66e-4e6b-950c-45fe0df29ce3,4/9/2025,4/15/2025,B03714,P00310,S0029,368.11
b2a1d793-b910-4ac2-829c-a0950992ceec,5/6/2025,5/12/2025,B09745,P00401,S0021,24.67
6e0e076b-4dd2-415c-85e8-1f9b7accdda7,4/20/2025,4/25/2025,B05166,P00481,S0044,251.07
e7fd434a-20ac-40c9-bef4-e0b64d79fa94,4/17/2025,4/21/2025,B04873,P00412,S0107,33.84
f79b62b1-62a5-41fd-bd34-460031a1b11d,4/28/2025,5/7/2025,B05923,P00092,S0124,50
1bbba039-edb5-43fd-a381-5a2ac7b30773,5/2/2025,5/5/2025,B02891,P00203,S0189,50.27
99a684a3-f820-4716-b3e4-2bd6bb304ba7,5/5/2025,5/8/2025,B07596,P00065,S0131,64.72
ed46d8dd-a9e4-462e-85c1-eca1ebd14fb7,4/7/2025,4/12/2025,B02249,P00101,S0024,76.08
edad263d-a5b5-4335-8bfb-2ae97275dbc8,4/7/2025,4/16/2025,B02626,P00370,S0165,856.95
1251bd1f-3adb-4dc6-96f2-9859a18633b6,4/2/2025,4/6/2025,B00406,P00400,S0180,300
eec8bb54-fe58-497e-9519-94eb44353cda,5/8/2025,5/14/2025,B02117,P00432,S0128,15.4
77a4cd8b-fd09-4c5e-b0c9-c2fb1810739e,5/1/2025,5/4/2025,B04305,P00246,S0167,122.57
ff488e4b-53ee-4c01-8373-3871ebdb9573,4/28/2025,5/6/2025,B09440,P00477,S0012,204.53
e40af23e-8d51-47fb-911d-107f56f5a16f,5/21/2025,5/28/2025,B06076,P00239,S0137,65.48
65164872-1fe4-447c-a174-bfc89a52cb8e,4/15/2025,4/19/2025,B05541,P00209,S0084,315.84
995fb06e-95d3-4fde-95d7-4a7370b07eb2,4/16/2025,4/18/2025,B09938,P00295,S0162,185.89
f7b2968d-1a0c-4246-8d64-706e8ab4db34,4/21/2025,4/26/2025,B07125,P00181,S0002,68.52
cf43dd0c-d7e8-4cbc-8cc4-721c40b64fcf,4/19/2025,4/23/2025,B08234,P00238,S0072,161.77
d898d2cd-814f-46e0-ba20-00e9c1d46b5f,4/7/2025,4/11/2025,B02641,P00496,S0066,181.37
d43efa84-bc6a-429f-885f-17da1405e24b,4/6/2025,4/11/2025,B04986,P00464,S0175,961.49
e9e645a4-8ffa-465b-a05a-95893ff107a2,5/1/2025,5/6/2025,B07369,P00018,S0109,65.1
d236c99f-5076-4d1a-ae62-ef514767b069,5/12/2025,5/14/2025,B03456,P00410,S0134,62.91
51585b4e-0c66-44a7-8bbb-03d1b97fcc8a,5/10/2025,5/20/2025,B05524,P00271,S0013,55.86
33650fc8-9c77-4b9b-aa39-4d939090ac13,4/15/2025,4/23/2025,B01819,P00119,S0155,67.57
ebec0bbf-7851-48d5-b0ce-83662af70425,4/20/2025,4/24/2025,B03141,P00346,S0147,172.44
75dcdb19-33d1-4fb1-8481-f1cded09fd60,5/10/2025,5/17/2025,B03154,P00117,S0084,181.69
ac73fe63-0c32-4346-bae6-318c88d98f8a,5/21/2025,5/26/2025,B01936,P00026,S0011,151.16
3ef0d98f-fdfd-4f0f-8946-a14c43f4d5db,4/25/2025,5/1/2025,B05015,P00461,S0183,47.45
b1a286ea-8a14-4f3c-a202-ebb8bf2111e8,4/29/2025,5/9/2025,B04833,P00040,S0021,54.42
e55f8a21-3610-434a-9a4b-27ce83836c46,4/24/2025,4/30/2025,B03111,P00147,S0077,37.03
eb422091-1e27-4dfa-9f17-f57bec3f9a2a,5/10/2025,5/13/2025,B05690,P00065,S0043,42.52
bb1be8ee-eb56-4494-b032-4348c5839316,5/11/2025,5/20/2025,B08602,P00422,S0077,554.32
8e9a59db-9112-469e-bd58-ba1c4c598b3c,4/27/2025,5/1/2025,B03812,P00489,S0127,213.06
40002cb5-9223-4d8c-a33b-f6ca23aa9214,4/4/2025,4/11/2025,B01156,P00152,S0090,446.18
5c24ff8c-8de1-492d-afa9-3674cb235b07,5/17/2025,5/25/2025,B05990,P00364,S0194,106.87
f482b379-6c6d-4776-b777-de7a58d9fad3,4/16/2025,4/22/2025,B07364,P00105,S0045,364.95
24449b9f-19b3-4c68-a0b8-c44d8e1d35ad,5/9/2025,5/17/2025,B10000,P00186,S0125,114.79
10361d1c-c836-4a94-b947-30f9d4e521af,5/7/2025,5/10/2025,B02059,P00225,S0091,48.62
39797b6e-5ee1-458d-9a94-914919648c18,5/5/2025,5/13/2025,B01780,P00102,S0180,149.78
2e4d1891-e3af-4442-a441-d38bf8123905,5/21/2025,5/24/2025,B03767,P00153,S0149,162.79
70348554-4c37-4d99-a496-34b0fbb1f89b,5/9/2025,5/15/2025,B07998,P00132,S0190,84.56
9efccccd-0b5a-4612-85da-d36552c52e45,4/30/2025,5/10/2025,B02488,P00088,S0115,154.56
efa18966-2aa1-442a-8fd6-3261bef8c26b,4/13/2025,4/16/2025,B00899,P00177,S0178,50.65
ad43f9f1-6aad-41b5-8f84-bbe8991bba89,5/1/2025,5/6/2025,B00758,P00399,S0154,168.2
a6c96afe-d1a0-4fc9-b860-11652f5759aa,4/3/2025,4/13/2025,B08472,P00410,S0099,189.26
9381a65a-ea38-40c3-b9e9-26694c37387d,5/21/2025,5/29/2025,B04248,P00201,S0041,155.73
51220229-176e-4e39-bcd1-769b3f60f217,4/11/2025,4/17/2025,B01852,P00189,S0191,58.65
1d002e5d-a242-40f1-b33e-57a038551119,5/4/2025,5/11/2025,B00785,P00449,S0084,154.7
19b5e9f3-09d5-4b3f-859a-72b6b3486bd3,5/13/2025,5/16/2025,B01570,P00155,S0118,22.61
bd36f9ac-2039-47f1-b83f-a05d20c75295,5/10/2025,5/13/2025,B03033,P00355,S0100,155.49
8708b742-757f-41d6-9fcc-d19edc3c96fc,5/1/2025,5/8/2025,B00997,P00021,S0032,99.05
3eef7537-17ff-4e7b-88e5-67290a3e455b,4/18/2025,4/20/2025,B03710,P00260,S0179,34.62
599f7b6c-cfde-4946-907e-9407ff42ee81,5/20/2025,5/22/2025,B01168,P00465,S0099,131.62
3d999bc0-a8f0-4363-8349-b22b5d9076d7,4/3/2025,4/11/2025,B08494,P00380,S0154,78.65
62ee3411-e97a-41a6-8769-45b28a23454b,5/17/2025,5/24/2025,B00862,P00179,S0125,191.83
aab54b1f-8827-4a7b-b6f3-d6c6a9c74433,5/11/2025,5/13/2025,B01658,P00276,S0167,96.8
f7c76eac-d808-4dea-8a3c-7b12c53161ec,4/16/2025,4/18/2025,B02008,P00021,S0064,61.83
a8fd3586-6467-4c64-9a4e-b694eb44a20f,4/26/2025,5/3/2025,B06592,P00342,S0174,65.27
a45f8aa9-066f-45b8-8576-064b838bf74c,5/10/2025,5/15/2025,B09571,P00438,S0166,34.01
ba5a1a77-ce26-4336-a46a-7ef03510cad8,4/30/2025,5/8/2025,B02233,P00449,S0034,1698.56
5989c317-4b9d-49c1-aaf6-296546a72073,4/25/2025,5/5/2025,B01685,P00129,S0090,116.34
28bab38e-771d-455a-9875-cd9b7d17666f,4/27/2025,5/1/2025,B09691,P00387,S0126,40.85
2f02d7fc-6f4b-47bd-92a3-9917089f3129,4/26/2025,5/6/2025,B09010,P00118,S0025,1530.5
1e258499-de82-4f80-bb73-4432e14ca397,4/2/2025,4/4/2025,B08980,P00485,S0120,27.68
9607ed8d-75df-45e3-8502-265acc92c20a,4/12/2025,4/18/2025,B04870,P00149,S0035,29.1
